,ace-events-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,api.xforce.ibmcloud.com/taxii;POST_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/apps/api/model;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,api.xforce.ibmcloud.com/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices;GET_x,api.ng.bluemix.net/v2/app;PUT_x,api.xforce.ibmcloud.com/casefiles/shared;GET_x,ace-abstraction-test-20160819-141650.ng.bluemix.net/model/v1/dashboard;GET_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-events-production-20160816-120854.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/sessionp;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/notifications;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/casefiles/shared;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/action;GET_x,new-console.ng.bluemix.net/apps/api/model;GET_x,api.xforce.ibmcloud.com/businessmetrics/trendingitems/;OPTIONS_x,api.xforce.ibmcloud.com/news/;OPTIONS_x,api.xforce.ibmcloud.com/alertcon;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,new-console.ng.bluemix.net/events/;GET_x,new-console.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/action;GET_x,natural-language-classifier-toolkit.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/;GET_x,ace-dashboard-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices/tags;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfApps;GET_x,ibmwatson-rr-wsapi-prod.ng.bluemix.net/primus/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x
ace-events-production-20160819-142035.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/taxii;POST_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-appdetails-test-20160819-141650.ng.bluemix.net/apps/api/model;GET_y,0.0,0.0,0.0,0.21739130434782605,0.043478260869565216,0.3913043478260869,0.0,0.0,0.2608695652173913,0.08695652173913043,0.13043478260869565,0.0,0.17391304347826086,0.13043478260869565,0.0,0.13043478260869565,0.0,0.21739130434782605,0.17391304347826086,0.0,0.0,0.0,0.21739130434782605,0.3913043478260869,0.17391304347826086,0.21739130434782605,0.0,0.4347826086956521,0.0,0.3913043478260869,0.34782608695652173,0.0,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/cf-apps-info;GET_y,0.0,0.0,0.0,0.0,0.0,0.21739130434782605,0.0,0.0,0.21739130434782605,0.0,0.826086956521739,0.08695652173913043,0.043478260869565216,0.3043478260869565,0.0,0.17391304347826086,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.5217391304347826,0.4347826086956521,0.8695652173913042,0.2608695652173913,0.0,0.3043478260869565,0.0,0.2608695652173913,0.21739130434782605,0.13043478260869565,0.0
api.xforce.ibmcloud.com/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices;GET_y,0.0,0.0,0.08695652173913043,0.47826086956521735,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.5652173913043478,0.0,0.3043478260869565,0.4347826086956521,0.0,0.7391304347826086,0.0,0.608695652173913,0.17391304347826086,0.0,0.0,0.0,0.47826086956521735,0.3913043478260869,0.47826086956521735,0.6956521739130435,0.0,0.6956521739130435,0.13043478260869565,0.9130434782608694,0.08695652173913043,0.0,0.0
api.ng.bluemix.net/v2/app;PUT_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/casefiles/shared;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-abstraction-test-20160819-141650.ng.bluemix.net/model/v1/dashboard;GET_y,0.0,0.0,0.0,0.21739130434782605,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.08695652173913043,0.34782608695652173,0.0,0.2608695652173913,0.13043478260869565,0.0,0.043478260869565216,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.21739130434782605,0.3043478260869565,0.3043478260869565,0.7391304347826086,0.0,0.5652173913043478,0.0,0.47826086956521735,0.6521739130434783,0.0,0.0
ace-appdetails-test-20160819-141650.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/services-info;GET_y,0.0,0.0,0.043478260869565216,0.9565217391304347,0.0,0.17391304347826086,0.0,0.0,0.3043478260869565,0.0,0.0,0.0,0.17391304347826086,0.5217391304347826,0.0,0.3913043478260869,0.0,0.5217391304347826,0.043478260869565216,0.0,0.0,0.0,0.9565217391304347,0.3043478260869565,1.0,0.2608695652173913,0.0,0.3043478260869565,0.0,0.3043478260869565,0.3913043478260869,0.0,0.0
ace-events-production-20160816-120854.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.13043478260869565,0.21739130434782605,0.0,0.13043478260869565,0.0,0.0,0.21739130434782605,0.0,0.2608695652173913,0.0,0.0,0.21739130434782605,0.0,0.21739130434782605,0.0,0.17391304347826086,0.13043478260869565,0.0,0.0,0.0,0.21739130434782605,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.21739130434782605,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/sessionp;GET_y,0.0,0.0,0.21739130434782605,0.21739130434782605,0.0,0.3913043478260869,0.0,0.0,0.08695652173913043,0.21739130434782605,0.3913043478260869,0.0,0.0,0.17391304347826086,0.0,0.21739130434782605,0.0,0.5652173913043478,0.3043478260869565,0.0,0.0,0.0,0.21739130434782605,0.21739130434782605,0.21739130434782605,0.47826086956521735,0.0,0.21739130434782605,0.043478260869565216,0.13043478260869565,0.608695652173913,0.2608695652173913,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/model;GET_y,0.0,0.0,0.34782608695652173,0.13043478260869565,0.0,0.17391304347826086,0.0,0.0,0.34782608695652173,0.13043478260869565,0.13043478260869565,0.0,0.3043478260869565,0.0,0.0,0.5652173913043478,0.0,0.5217391304347826,0.21739130434782605,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.4347826086956521,0.0,0.3043478260869565,0.2608695652173913,0.4347826086956521,0.5652173913043478,0.0,0.0
api.xforce.ibmcloud.com/notifications;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/model;GET_y,0.0,0.0,0.2608695652173913,0.17391304347826086,0.0,0.34782608695652173,0.0,0.0,0.2608695652173913,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.2608695652173913,0.608695652173913,0.0,0.0,0.0,0.5217391304347826,0.21739130434782605,0.0,0.0,0.0,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.4347826086956521,0.0,0.2608695652173913,0.34782608695652173,0.2608695652173913,0.3913043478260869,0.0,0.0
api.xforce.ibmcloud.com/casefiles/shared;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
