,ace-events-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,api.xforce.ibmcloud.com/taxii;POST_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/apps/api/model;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,api.xforce.ibmcloud.com/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices;GET_x,api.ng.bluemix.net/v2/app;PUT_x,api.xforce.ibmcloud.com/casefiles/shared;GET_x,ace-abstraction-test-20160819-141650.ng.bluemix.net/model/v1/dashboard;GET_x,ace-appdetails-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-events-production-20160816-120854.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/sessionp;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/notifications;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/model;GET_x,api.xforce.ibmcloud.com/casefiles/shared;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/action;GET_x,new-console.ng.bluemix.net/apps/api/model;GET_x,api.xforce.ibmcloud.com/businessmetrics/trendingitems/;OPTIONS_x,api.xforce.ibmcloud.com/news/;OPTIONS_x,api.xforce.ibmcloud.com/alertcon;OPTIONS_x,new-console.ng.bluemix.net/dashboard/api/cf-apps-info;GET_x,new-console.ng.bluemix.net/events/;GET_x,new-console.ng.bluemix.net/dashboard/api/services-info;GET_x,ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/action;GET_x,natural-language-classifier-toolkit.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/;GET_x,ace-dashboard-production-20160819-142035.ng.bluemix.net/socket.io/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices/tags;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/events/cfApps;GET_x,ibmwatson-rr-wsapi-prod.ng.bluemix.net/primus/;GET_x,ace-events-test-20160819-141650.ng.bluemix.net/socket.io/;GET_x
ace-events-production-20160819-142035.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.0,0.06896551724137931,0.0,0.13793103448275862,0.0,0.27586206896551724,0.3103448275862069,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.13793103448275862,0.0,0.0,0.034482758620689655,0.5517241379310345,0.3448275862068965,0.41379310344827586,0.06896551724137931,0.13793103448275862
api.xforce.ibmcloud.com/taxii;POST_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-appdetails-test-20160819-141650.ng.bluemix.net/apps/api/model;GET_y,0.2413793103448276,0.0,0.0,0.0,0.0,0.3448275862068965,0.0,0.0,0.3103448275862069,0.0,0.06896551724137931,0.17241379310344826,0.06896551724137931,0.06896551724137931,0.0,0.27586206896551724,0.0,0.10344827586206896,0.27586206896551724,0.0,0.0,0.0,0.0,0.17241379310344826,0.13793103448275862,0.10344827586206896,0.0,0.27586206896551724,0.034482758620689655,0.6206896551724138,0.17241379310344826,0.06896551724137931,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/cf-apps-info;GET_y,0.20689655172413793,0.0,0.06896551724137931,0.0,0.4827586206896552,0.3793103448275862,0.0,0.0,0.20689655172413793,0.0,0.4482758620689655,0.0,0.17241379310344826,0.20689655172413793,0.0,0.20689655172413793,0.0,0.3103448275862069,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.41379310344827586,0.3103448275862069,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.5862068965517241,0.0
api.xforce.ibmcloud.com/socket.io/;GET_y,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.06896551724137931,0.20689655172413793,0.5172413793103449,0.0,0.06896551724137931,0.3793103448275862,0.0,0.2413793103448276,0.0,0.3103448275862069,0.034482758620689655,0.0,0.0,0.0,0.5862068965517241,0.034482758620689655,0.4827586206896552,0.3103448275862069,0.034482758620689655,0.0,0.0,0.20689655172413793,0.20689655172413793,0.034482758620689655,0.13793103448275862
ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices;GET_y,0.0,0.0,0.06896551724137931,0.20689655172413793,0.20689655172413793,0.0,0.0,0.0,0.4827586206896552,0.0,0.3103448275862069,0.0,0.41379310344827586,0.41379310344827586,0.0,0.5862068965517241,0.0,0.5172413793103449,0.10344827586206896,0.0,0.0,0.0,0.20689655172413793,0.20689655172413793,0.27586206896551724,0.4482758620689655,0.0,0.5172413793103449,0.0,0.7586206896551724,0.9655172413793104,0.13793103448275862,0.41379310344827586
api.ng.bluemix.net/v2/app;PUT_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/casefiles/shared;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace-abstraction-test-20160819-141650.ng.bluemix.net/model/v1/dashboard;GET_y,0.0,0.0,0.3448275862068965,0.0,0.20689655172413793,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.3103448275862069,0.06896551724137931,0.41379310344827586,0.3448275862068965,0.0,0.0
ace-appdetails-test-20160819-141650.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068965,0.0,0.0,0.06896551724137931,0.0,0.20689655172413793,0.034482758620689655,0.0,0.0,0.0,0.0,0.3103448275862069,0.0,0.17241379310344826,0.0,0.2413793103448276,0.17241379310344826,0.0,0.10344827586206896,0.034482758620689655,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/services-info;GET_y,0.20689655172413793,0.0,0.0,0.9655172413793104,0.3448275862068965,0.41379310344827586,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.2413793103448276,0.3103448275862069,0.0,0.3103448275862069,0.0,0.20689655172413793,0.034482758620689655,0.0,0.0,0.0,0.9655172413793104,0.034482758620689655,0.6206896551724138,0.20689655172413793,0.0,0.034482758620689655,0.0,0.4482758620689655,0.17241379310344826,0.3103448275862069,0.0
ace-events-production-20160816-120854.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.2413793103448276,0.0,0.20689655172413793,0.0,0.0,0.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.3103448275862069,0.0,0.0,0.3448275862068965,0.0,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7586206896551724,0.034482758620689655,0.3103448275862069,0.3448275862068965,0.0,0.034482758620689655
ace-events-test-20160819-141650.ng.bluemix.net/sessionp;GET_y,0.6206896551724138,0.0,0.4827586206896552,0.17241379310344826,0.0,0.3793103448275862,0.0,0.0,0.0,0.10344827586206896,0.13793103448275862,0.17241379310344826,0.0,0.0,0.0,0.0,0.0,0.3448275862068965,0.6206896551724138,0.0,0.0,0.0,0.17241379310344826,0.0,0.13793103448275862,0.3103448275862069,0.3793103448275862,0.0,0.06896551724137931,0.3793103448275862,0.6551724137931034,0.06896551724137931,0.10344827586206896
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/model;GET_y,0.0,0.0,0.10344827586206896,0.20689655172413793,0.13793103448275862,0.06896551724137931,0.0,0.0,0.0,0.0,0.3448275862068965,0.10344827586206896,0.13793103448275862,0.0,0.0,0.10344827586206896,0.0,0.10344827586206896,0.2413793103448276,0.0,0.0,0.0,0.20689655172413793,0.2413793103448276,0.3793103448275862,0.0,0.17241379310344826,0.5172413793103449,0.0,0.0,0.5172413793103449,0.20689655172413793,0.06896551724137931
api.xforce.ibmcloud.com/notifications;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/model;GET_y,0.20689655172413793,0.0,0.0,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.20689655172413793,0.3103448275862069,0.3793103448275862,0.20689655172413793,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.4827586206896552,0.4482758620689655,0.0,0.10344827586206896,0.3448275862068965,0.0,0.20689655172413793,0.5862068965517241,0.20689655172413793,0.0
api.xforce.ibmcloud.com/casefiles/shared;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/action;GET_y,0.034482758620689655,0.0,0.034482758620689655,0.6206896551724138,0.17241379310344826,0.4827586206896552,0.0,0.0,0.3103448275862069,0.13793103448275862,0.689655172413793,0.0,0.13793103448275862,0.2413793103448276,0.0,0.20689655172413793,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.6206896551724138,0.06896551724137931,0.689655172413793,0.5862068965517241,0.034482758620689655,0.41379310344827586,0.0,0.3448275862068965,0.5517241379310345,0.27586206896551724,0.0
new-console.ng.bluemix.net/apps/api/model;GET_y,0.4482758620689655,0.0,0.4827586206896552,0.0,0.0,0.3448275862068965,0.0,0.0,0.20689655172413793,0.0,0.06896551724137931,0.17241379310344826,0.20689655172413793,0.0,0.0,0.13793103448275862,0.0,0.3448275862068965,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.10344827586206896,0.27586206896551724,0.0,0.41379310344827586,0.034482758620689655,0.5517241379310345,0.034482758620689655,0.10344827586206896,0.0
api.xforce.ibmcloud.com/businessmetrics/trendingitems/;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/news/;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
api.xforce.ibmcloud.com/alertcon;OPTIONS_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-console.ng.bluemix.net/dashboard/api/cf-apps-info;GET_y,0.20689655172413793,0.0,0.06896551724137931,0.13793103448275862,0.4827586206896552,0.3793103448275862,0.0,0.0,0.20689655172413793,0.0,0.4827586206896552,0.0,0.17241379310344826,0.20689655172413793,0.0,0.20689655172413793,0.0,0.3103448275862069,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.5862068965517241,0.3103448275862069,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.5862068965517241,0.0
new-console.ng.bluemix.net/events/;GET_y,0.27586206896551724,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.5172413793103449,0.06896551724137931,0.0,0.0,0.0,0.2413793103448276,0.0,0.20689655172413793,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.3793103448275862,0.17241379310344826,0.17241379310344826,0.5172413793103449,0.0,0.0,0.034482758620689655
new-console.ng.bluemix.net/dashboard/api/services-info;GET_y,0.20689655172413793,0.0,0.2413793103448276,1.0,0.4482758620689655,0.3103448275862069,0.0,0.0,0.27586206896551724,0.0,0.689655172413793,0.0,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0,0.20689655172413793,0.27586206896551724,0.0,0.0,0.0,1.0,0.0,0.0,0.27586206896551724,0.0,0.13793103448275862,0.0,0.3103448275862069,0.17241379310344826,0.17241379310344826,0.0
ace-dashboard-test-20160819-141650.ng.bluemix.net/dashboard/api/action;GET_y,0.034482758620689655,0.0,0.034482758620689655,0.3103448275862069,0.034482758620689655,0.4827586206896552,0.0,0.0,0.17241379310344826,0.17241379310344826,0.6206896551724138,0.0,0.0,0.20689655172413793,0.0,0.10344827586206896,0.0,1.0,0.034482758620689655,0.0,0.0,0.0,0.3103448275862069,0.0,0.3448275862068965,0.0,0.034482758620689655,0.3793103448275862,0.0,0.3448275862068965,0.41379310344827586,0.27586206896551724,0.0
natural-language-classifier-toolkit.ng.bluemix.net/socket.io/;GET_y,0.034482758620689655,0.0,0.06896551724137931,0.0,0.3103448275862069,0.0,0.0,0.0,0.41379310344827586,0.10344827586206896,0.0,0.0,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.41379310344827586,0.0,0.5172413793103449
ace-events-test-20160819-141650.ng.bluemix.net/events/;GET_y,0.6206896551724138,0.0,0.034482758620689655,0.0,0.06896551724137931,1.0,0.0,0.0,0.3103448275862069,0.034482758620689655,0.17241379310344826,0.0,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.17241379310344826,0.4827586206896552,0.3448275862068965,0.0,0.5172413793103449,0.896551724137931,0.4827586206896552,0.06896551724137931,0.17241379310344826
ace-dashboard-production-20160819-142035.ng.bluemix.net/socket.io/;GET_y,0.3103448275862069,0.0,0.06896551724137931,0.0,0.034482758620689655,0.5172413793103449,0.0,0.0,0.27586206896551724,0.0,0.0,0.034482758620689655,0.5172413793103449,0.3448275862068965,0.0,0.7931034482758621,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.4827586206896552,0.0,0.034482758620689655,0.2413793103448276,0.0,0.5172413793103449
ace-events-test-20160819-141650.ng.bluemix.net/events/cfServices/tags;GET_y,0.0,0.0,0.20689655172413793,0.0,0.10344827586206896,0.5172413793103449,0.0,0.0,0.06896551724137931,0.0,0.3793103448275862,0.10344827586206896,0.17241379310344826,0.20689655172413793,0.0,0.27586206896551724,0.0,0.41379310344827586,0.4482758620689655,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.4827586206896552,0.034482758620689655,0.8620689655172414,0.4827586206896552,0.0,0.5862068965517241,0.13793103448275862,0.034482758620689655
ace-events-test-20160819-141650.ng.bluemix.net/events/cfApps;GET_y,0.3448275862068965,0.0,0.2413793103448276,0.20689655172413793,0.3103448275862069,0.5172413793103449,0.0,0.0,0.0,0.17241379310344826,0.20689655172413793,0.41379310344827586,0.3448275862068965,0.06896551724137931,0.0,0.17241379310344826,0.0,0.6206896551724138,0.10344827586206896,0.0,0.0,0.0,0.20689655172413793,0.034482758620689655,0.27586206896551724,0.3448275862068965,0.0,0.10344827586206896,0.27586206896551724,0.6206896551724138,0.0,0.13793103448275862,0.034482758620689655
ibmwatson-rr-wsapi-prod.ng.bluemix.net/primus/;GET_y,0.13793103448275862,0.0,0.0,0.2413793103448276,0.0,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.17241379310344826,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.3448275862068965,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.17241379310344826,0.3448275862068965,0.0,0.0,0.17241379310344826,0.06896551724137931,0.0,0.0,0.0
ace-events-test-20160819-141650.ng.bluemix.net/socket.io/;GET_y,0.0,0.0,0.06896551724137931,0.0,0.10344827586206896,0.10344827586206896,0.0,0.0,0.13793103448275862,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.17241379310344826,0.5172413793103449,0.0,0.0
